data_criacao_processo,numero_da_licitacao,modalidade,atividade,situacao_do_processo,sigla_orgao_processo,nome_orgao_processo,objeto,tipo_de_licitacao,numero_do_edital,total_proposto,total_homologado
"2021-02-03 12:16:54",00003/PGE/2021,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE LOCAÇÃO DE VEÍCULOS TERRESTRE PARA ATENDIMENTO A DELEGACIA GERAL DE POLÍCIA CIVIL.","Menor Preco",044/2021,4997604,1347498
"2021-02-02 15:39:17",00002/SDR/2021,"PREGÃO ELETRÔNICO","Criar Processo","Em andamento",SDR,"SECRETARIA DE ESTADO DO DESENVOLVIMENTO RURAL","Aquisição de um(1) automóvel com tração 4x4, visando atender o convênio 791656/2013 - MAPA.","Menor Preco"," ",0,0
"2021-02-02 15:19:41",00001/SDR/2021," ","Criar Processo","Em andamento",SDR,"SECRETARIA DE ESTADO DO DESENVOLVIMENTO RURAL","Aquisição de um(1) automóvel com tração 4x4, visando atender o convênio 791656/2013 - MAPA.","Menor Preco"," ",0,0
"2021-02-01 10:32:41",00001/DGPC/2021,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,DGPC,"POLÍCIA CIVIL DO ESTADO DO AMAPÁ","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇO DE REPROGRAFIA","Menor Preco",032/2021,380160,177120
"2021-01-26 09:30:53",00002/PGE/2021,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE GRUPOS GERADORES A DIESEL (SIAC)","Menor Preco",036/2021,1271830.96,635900
"2021-01-25 11:39:22",00001/SEJUSP/2021,INEXIGIBILIDADE,"Concluir com êxito",Concluído,SEJUSP,"SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA","CONTRATAÇÃO DE TREINAMENTO PARA A HABILITAÇÃO DE CLASSE DE AVIÃO MULTIMOTOR (MLTE) PARA ESPECIALIZAÇÃO DE PILOTO DE AERONAVE DA COPAER/GTA.","Menor Preco"," ",25100,25100
"2021-01-21 08:14:50",00001/PMAP/2021,ADESÃO,"Apurar e Emitir Resultado","Em andamento",PMAP,"POLÍCIA MILITAR DO ESTADO DO AMAPÁ","CONTRATAÇÃO DE SERVIÇO DE LOCAÇÃO DE VEÍCULOS AUTOMOTORES (PICK-UP), VISANDO ATENDER AS NECESSIDADES DA POLÍCIA MILITAR DO AMAPÁ","Menor Preco"," ",298500,0
"2021-01-15 17:50:45",00001/SEED/2021,ADESÃO,"Concluir com êxito",Concluído,SEED,"SECRETARIA DE ESTADO DA EDUCAÇÃO","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS GRÁFICOS, FOLDERS, PASTA, BLOCO DE NOTAS, FOTOLITAGEM, IMPRESSÃO, ACABAMENTO, DIAGRAMAÇÃO, MANUSEIO E EMBALAGEM DE MATERIAL DIDÁTICO-PEDAGÓGICO PARA ATENDER O PROGRAMA SKILLS FOR PROSPERITY","Menor Preco"," ",3069044.32,944044.62
"2021-01-15 09:09:24",00001/FREBOM/2021,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,FREBOM,"FUNDO DE REEQUIPAMENTO DO CORPO DE BOMBEIROS","INSTALAÇÃO DE CENTRAIS DE AR CONDICIONADO","Menor Preco",022/2021,45272.8,22449
"2021-01-13 10:39:30",00001/PGE/2021,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE MATERIAL CIRÚRGICO - DRENOS E CÃNULAS ","Menor Preco",082/2021,2669790.96,262148.74
"2021-01-12 09:56:44",00001/DIAGRO/2021,ADESÃO,"Criar Processo","Em andamento",DIAGRO,"AGÊNCIA DE DEFESA E INSPEÇÃO AGROPECUÁRIA","ADESAO A ATA DE REGISTRO DE PREÇOS DE PASSAGENS AEREAS DO TRIBUNAL DE JUSTIÇA DO ESTADO DO AMAPÁ Nº001/2020","Menor Preco"," ",0,0
"2021-01-12 09:25:05",00001/AMAPATERRAS/2021,"DISPENSA DE LICITAÇÃO","Criar Processo","Em andamento",AMAPATERRAS,"INSTITUTO DE TERRAS DO AMAPÁ","AQUISIÇÃO DE LIVROS TÉCNICOS DE PRIMEIRO USO, OBRAS ORIGINAIS, ATUALIZADAS, PARA COMPOR O ACERVO BIBLIOTECÁRIO DO AMAPÁ TERRAS.","Menor Preco"," ",0,0
"2021-01-05 13:56:54",00001/SEAD/2021,INEXIGIBILIDADE,"Realizar Dotação Orçamentária","Em andamento",SEAD,"SECRETARIA DO ESTADO DA ADMINISTRAÇÃO","EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE DISTRIBUIÇÃO DE ÁGUA E COLETA DE ESGOTO.","Menor Preco"," ",11608253.35,0
"2021-01-05 08:33:14",00001/CGE/2021,"DISPENSA DE LICITAÇÃO","Concluir com êxito",Concluído,CGE,"CONTROLADORIA-GERAL DO ESTADO DO AMAPÁ","AQUISIÇÃO DE CERTIFICAÇÃO DIGITAL SERPRO","Menor Preco"," ",218,218
"2020-12-24 11:15:04",00014/SEPM/2020,"DISPENSA DE LICITAÇÃO","Criar Processo","Em andamento",SEPM,"SECRETARIA EXTRAORDINÁRIA DE POLÍTICA PARA AS MULHERES","Contratação de Consultoria Tecnica especializada em assuntos Relacionados Diretamente a mulher na sua integralidade.","Menor Preco"," ",0,0
"2020-12-23 10:09:36",00013/SEPM/2020,"DISPENSA DE LICITAÇÃO","Criar Processo","Em andamento",SEPM,"SECRETARIA EXTRAORDINÁRIA DE POLÍTICA PARA AS MULHERES","Manutenção preventiva e corretiva das instalações de rede elétrica predial","Menor Preco"," ",0,0
"2020-12-22 12:18:12",00012/SEPM/2020,"DISPENSA DE LICITAÇÃO","Criar Processo","Em andamento",SEPM,"SECRETARIA EXTRAORDINÁRIA DE POLÍTICA PARA AS MULHERES","Aquisição de recarga de toner e cartucho e manutenção de impressoras","Menor Preco"," ",0,0
"2020-12-22 10:44:19",00011/SEPM/2020,"DISPENSA DE LICITAÇÃO","Criar Processo","Em andamento",SEPM,"SECRETARIA EXTRAORDINÁRIA DE POLÍTICA PARA AS MULHERES","Aquisição de agua mineral","Menor Preco"," ",0,0
"2020-12-22 09:32:46",00010/SEPM/2020,"DISPENSA DE LICITAÇÃO","Criar Processo","Em andamento",SEPM,"SECRETARIA EXTRAORDINÁRIA DE POLÍTICA PARA AS MULHERES","Aquisição de material de expediente","Menor Preco"," ",0,0
"2020-12-21 12:13:37",00009/SEPM/2020,"DISPENSA DE LICITAÇÃO","Criar Processo","Em andamento",SEPM,"SECRETARIA EXTRAORDINÁRIA DE POLÍTICA PARA AS MULHERES","Aquisição de material de limpeza","Menor Preco"," ",0,0
"2020-12-21 12:13:08",00079/PGE/2020,"PREGÃO ELETRÔNICO","Analisar Processo","Em andamento",PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE MEDICAMENTOS DO COMPONENTE ESPECIALIZADO DA ASSISTÊNCIA FARMACÊUTICA - CEAF - GRUPO 2. 

","Menor Preco",065/2021,6963764.63,677798.8
"2020-12-21 11:53:24",00008/SEPM/2020,"DISPENSA DE LICITAÇÃO","Criar Processo","Em andamento",SEPM,"SECRETARIA EXTRAORDINÁRIA DE POLÍTICA PARA AS MULHERES","Aquisição de materiais de consumo","Menor Preco"," ",0,0
"2020-12-21 11:27:41",00007/SEPM/2020,"DISPENSA DE LICITAÇÃO","Criar Processo","Em andamento",SEPM,"SECRETARIA EXTRAORDINÁRIA DE POLÍTICA PARA AS MULHERES","AQUISIÇÃO DE EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL DE SEGURANÇA","Menor Preco"," ",0,0
"2020-12-18 18:33:29",00078/PGE/2020,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA, CONSERVAÇÃO E HIGIENIZAÇÃO, COPEIRO, JARDINEIRO E CARREGADOR, COM FORNECIMENTO DE MATERIAL E EQUIPAMENTOS (SEAD)","Menor Preco",074/2021,24871766.04,7376431.56
"2020-12-18 18:33:29",00078/PGE/2020,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA, CONSERVAÇÃO E HIGIENIZAÇÃO, COPEIRO, JARDINEIRO E CARREGADOR, COM FORNECIMENTO DE MATERIAL E EQUIPAMENTOS (SEAD)","Menor Preco",062/2021,24871766.04,7376431.56
"2020-12-18 18:33:29",00078/PGE/2020,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA, CONSERVAÇÃO E HIGIENIZAÇÃO, COPEIRO, JARDINEIRO E CARREGADOR, COM FORNECIMENTO DE MATERIAL E EQUIPAMENTOS (SEAD)","Menor Preco",014/2021,24871766.04,7376431.56
"2020-12-18 14:14:23",00006/SEPM/2020,"DISPENSA DE LICITAÇÃO","Criar Processo","Em andamento",SEPM,"SECRETARIA EXTRAORDINÁRIA DE POLÍTICA PARA AS MULHERES","SERVIÇOS DE JARDINAGEM COM PAISAGISMO, ELEMENTOS ORNAMENTAIS E MANUTENÇÃO EM ÁREA EXTERNA","Menor Preco"," ",0,0
"2020-12-18 13:13:50",00005/SEPM/2020,"DISPENSA DE LICITAÇÃO","Criar Processo","Em andamento",SEPM,"SECRETARIA EXTRAORDINÁRIA DE POLÍTICA PARA AS MULHERES","SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM APARELHOS DE AR CONDICIONADO","Menor Preco"," ",0,0
"2020-12-17 13:28:29",00004/SEPM/2020,"DISPENSA DE LICITAÇÃO","Criar Processo","Em andamento",SEPM,"SECRETARIA EXTRAORDINÁRIA DE POLÍTICA PARA AS MULHERES","Contratação de Empresa especializada em Serviços Gráficos e Serigráficos.","Menor Preco"," ",0,0
"2020-12-17 13:02:02",00003/SEPM/2020,"DISPENSA DE LICITAÇÃO","Criar Processo","Em andamento",SEPM,"SECRETARIA EXTRAORDINÁRIA DE POLÍTICA PARA AS MULHERES","ESTABELECER CONTRATO COM  EMPRESA ESPECIALIZADA EM LOCAÇÃO DE VEICULO AUTOMOTOR.","Menor Preco"," ",0,0
"2020-12-17 12:08:39",00002/SEPM/2020,"DISPENSA DE LICITAÇÃO","Criar Processo","Em andamento",SEPM,"SECRETARIA EXTRAORDINÁRIA DE POLÍTICA PARA AS MULHERES","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE MANUTENÇÃO PREDIAL, PREVENTIVA E CORRETIVA, E PINTURA EM GERAM","Menor Preco"," ",0,0
"2020-12-16 13:12:33",00077/PGE/2020,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE INFRAESTRUTURA DE SÍTIOS (TORRES) DE RADIOCOMUNICAÇÃO PROFISSIONAL ","Menor Preco",052/2021,15165775.3,3790000
"2020-12-14 11:25:55",00076/PGE/2020,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","IRP Nº 049/2019.2 - CONTRATAÇÃO DE EMPRESA PARA O SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE CONDICIONADORES DE AR E EQUIPAMENTOS DE REFRIGERAÇÃO, COM REPOSIÇÃO DE PEÇAS","Menor Preco",040/2021,7538453.14,2616144.75
"2020-12-14 09:46:21",00075/PGE/2020,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA","Menor Preco",018/2021,574448.88,29942.44
"2020-12-10 13:56:53",00074/PGE/2020,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","IRP Nº 049/2019.3 CONTRATAÇÃO DO SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE CONDICIONADORES DE AR E EQUIPAMENTOS DE REFRIGERAÇÃO, COM REPOSIÇÃO DE PEÇAS.","Menor Preco",023/2021,2166840.02,912794
"2020-12-10 13:11:27",00017/SEJUSP/2020,INEXIGIBILIDADE,"Concluir com êxito",Concluído,SEJUSP,"SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA","CONTRATAÇÃO DE TREINAMENTO TEÓRICO E PRÁTICO PARA MECÂNICOS (CÉLULA E CTM) DA AERONAVE AIRBUS HELICOPTERS, MODELO AS350B2 (GAVIÃO 01) PERTENCENTE AO GTA/SEJUSP","Menor Preco"," ",60720,60720
"2020-12-09 11:12:11",00011/SEDEL/2020,"PREGÃO ELETRÔNICO","Analisar Processo","Em andamento",SEDEL,"SECRETARIA DE ESTADO DO DESPORTO E  DO LAZER","AQUISIÇÃO DE MATERIAL DE CONSUMO PARA A REALIZAÇÃO DO PROJETO ""FUTEBOL AMADOR"" NO ESTADO DO AMAPÁ/AP- CONVÊNIO 887805/2019","Menor Preco",130/2021,95376,44606.55
"2020-12-02 13:11:46",00013/AMAPATERRAS/2020,"PREGÃO ELETRÔNICO","Analisar Processo","Em andamento",AMAPATERRAS,"INSTITUTO DE TERRAS DO AMAPÁ","AQUISIÇÃO DE EQUIPAMENTOS DE MEDIÇÃO E ORIENTAÇÃO (GPS GEODÉSICO E GPS DE NAVEGAÇÃO) QUE VISA PROPORCIONAR AO CORPO TÉCNICO DO INSTITUTO DE TERRAS DO ESTADO DO AMAPÁ  AMAPÁ TERRAS, MELHORES CONDIÇÕES EM SEUS DESLOCAMENTOS PARA AS ATIVIDADES DE CAMPO.","Menor Preco"," ",218530.84,0
"2020-12-01 10:56:06",00005/SDR/2020,"DISPENSA DE LICITAÇÃO LEI 13979/2020","Criar Processo","Em andamento",SDR,"SECRETARIA DE ESTADO DO DESENVOLVIMENTO RURAL","Aquisição de Motor de popa de 40 HP com instalação de partida elétrica..","Menor Preco"," ",0,0
"2020-12-01 09:51:11",00030/PMAP/2020,"DISPENSA DE LICITAÇÃO","Apurar e Emitir Resultado","Em andamento",PMAP,"POLÍCIA MILITAR DO ESTADO DO AMAPÁ","AQUISIÇÃO DE VEÍCULO AUTOMOTOR TERRESTRE TIPO VAN PASSAGEIROS","Menor Preco"," ",234000,0
"2020-11-25 11:42:01",00002/IPEM/2020,"DISPENSA DE LICITAÇÃO","Analisar Processo","Em andamento",IPEM,"INSTITUTO DE PESOS E MEDIDAS","Confecção de Selo Vistoriado TAXI LEGAL 2021 e MEDIDA CERTA 2021.","Menor Preco"," ",6840,0
"2020-11-24 12:41:27",00029/PMAP/2020,"DISPENSA DE LICITAÇÃO","Ratificar Pretensão de Contratar","Em andamento",PMAP,"POLÍCIA MILITAR DO ESTADO DO AMAPÁ","AQUISIÇÃO DE DECIBELÍMETRO VISANDO ATENDER ÀS NECESSIDADES DA POLÍCIA MILITAR DO ESTADO DO AMAPÁ","Menor Preco"," ",18900,18900
"2020-11-24 08:58:04",00004/DIAGRO/2020,"DISPENSA DE LICITAÇÃO","Concluir com êxito",Concluído,DIAGRO,"AGÊNCIA DE DEFESA E INSPEÇÃO AGROPECUÁRIA","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA CONFECÇÃO DE UNIFORMES E FORNECIMENTO DE VESTIMENTAS DE SEGURANÇA","Menor Preco"," ",7877,6828.5
"2020-11-23 12:58:36",00003/SDC/2020,"DISPENSA DE LICITAÇÃO","Analisar Processo","Em andamento",SDC,"SECRETARIA DE ESTADO DO DESENVOLVIMENTO DAS CIDADES","AQUISICAÇÃO DE CARTUCHOS PARA IMPRESSORA PLOTTER ","Menor Preco"," ",17342,0
"2020-11-23 12:17:01",00073/PGE/2020,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","CONTRATAÇÃO DE SERVIÇO DE SOLUÇÃO INTEGRADA DE CENTRO DE DESENVOLVIMENTO, MANUTENÇÃO E SUSTENTAÇÃO DE SISTEMA (FABRICA DE SOFTWARE) _ PRODAP","Menor Preco",003/2021,7320000,3429000
"2020-11-23 09:40:31",00004/CGE/2020,ADESÃO,"Concluir com êxito",Concluído,CGE,"CONTROLADORIA-GERAL DO ESTADO DO AMAPÁ","Aquisição de materiais de expediente para recomposição de estoque do Almoxarifado da Controladoria-Geral do Estado - CGE.","Menor Preco"," ",44563.05,44563.05
"2020-11-19 10:14:22",00028/PMAP/2020,"DISPENSA DE LICITAÇÃO","Ratificar Pretensão de Contratar","Em andamento",PMAP,"POLÍCIA MILITAR DO ESTADO DO AMAPÁ","AQUISIÇÃO DE SUPRIMENTOS DE INFORMÁTICA (CARTUCHOS DE TONERS) VISANDO ATENDER AS NECESSIDADES DA POLÍCIA MILITAR DO AMAPÁ","Menor Preco"," ",47145,40774.35
"2020-11-18 13:08:40",00027/PMAP/2020,"DISPENSA DE LICITAÇÃO","Apurar e Emitir Resultado","Em andamento",PMAP,"POLÍCIA MILITAR DO ESTADO DO AMAPÁ","AQUISIÇÃO DE ACESSÓRIOS PARA AERONAVE REMOTAMENTE PILOTADA (KIT FLY MORE), VISANDO ATENDER AS NECESSIDADES DO BATALHÃO AMBIENTAL DA POLÍCIA MILITAR DO ESTADO DO AMAPÁ","Menor Preco"," ",3662,3662
"2020-11-16 14:03:04",00002/PRODAP/2020,"DISPENSA DE LICITAÇÃO","Autorizar Processo","Em andamento",PRODAP,"CENTRO DE GESTÃO DE TECNOLOGIA DA INFORMAÇÃO","Contratação de empresa para prestação de serviço de treinamento para os servidores da área de atendimento da Contratante.","Menor Preco"," ",16500,0
"2020-11-12 11:07:32",00009/SEDEL/2020,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,SEDEL,"SECRETARIA DE ESTADO DO DESPORTO E  DO LAZER"," AQUISIÇÃO DE MATERIAL DE CONSUMO PARA EXECUÇÃO DO PROJETO ""ESPORTE-INCLUSÃO E CIDADANIA"" - CONVÊNIO 882215 2018","Menor Preco",132/2021,573232.52,278539.86
"2020-11-11 14:45:11",00072/PGE/2020,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE INSUMOS PARA O SERVIÇO DE DIAGNÓSTICO POR IMAGEM (SESA)","Menor Preco",146/2021,3406670,565060
"2020-11-11 14:45:11",00072/PGE/2020,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE INSUMOS PARA O SERVIÇO DE DIAGNÓSTICO POR IMAGEM (SESA)","Menor Preco",035/2021,3406670,565060
"2020-11-10 11:57:32",00026/PMAP/2020,"DISPENSA DE LICITAÇÃO","Apurar e Emitir Resultado","Em andamento",PMAP,"POLÍCIA MILITAR DO ESTADO DO AMAPÁ","AQUISIÇÃO DE EQUIPAMENTOS DE MANEJO DE FAUNA","Menor Preco"," ",22810,0
"2020-11-09 12:27:31",00021/SESA/2020,"DISPENSA DE LICITAÇÃO","Criar Processo","Em andamento",SESA,"SECRETARIA DE ESTADO DA SAÚDE","Aquisição de equipamentos, materiais, processos e serviços para garantir uma eficiência da cadeia do frio de medicamentos termolábeis.","Menor Preco"," ",0,0
"2020-11-03 11:13:10",00008/SEDEL/2020,"PREGÃO ELETRÔNICO","Analisar Processo","Em andamento",SEDEL,"SECRETARIA DE ESTADO DO DESPORTO E  DO LAZER","AQUISIÇÃO DE MATERIAIS DE CONSUMO PARA A REALIZAÇÃO DO PROJETO ''JOGOS INTERCULTUTAL DO AMAPÁ''","Menor Preco",118/2021,333196.8,135108.4
"2020-11-03 10:45:28",00020/SESA/2020,"DISPENSA DE LICITAÇÃO","Analisar Processo","Em andamento",SESA,"SECRETARIA DE ESTADO DA SAÚDE","CONTRATAÇÃO EMERGENCIAL DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE REAGENTES E INSUMOS LABORATORIAIS (EXAMES LABORATORIAIS)","Menor Preco"," ",474262.68,0
"2020-11-03 09:37:08",00005/RURAP/2020," ","Criar Processo","Em andamento",RURAP,"INSTITUTO DE  DESENVOLVIMENTO RURAL DO ESTADO DO AMAPÁ",Reservado,"Menor Preco"," ",0,0
"2020-10-30 13:06:55",00015/SEJUSP/2020,INEXIGIBILIDADE,"Concluir com êxito",Concluído,SEJUSP,"SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA","AQUISIÇÃO DE CONJUNTO DE FERRAMENTAS E ARRANQUE GERADOR PARA ATENDER AO GTA/SEJUSP","Menor Preco"," ",175000,175000
"2020-10-29 11:57:50",00019/SESA/2020,"DISPENSA DE LICITAÇÃO","Analisar Processo","Em andamento",SESA,"SECRETARIA DE ESTADO DA SAÚDE","AQUISIÇÃO DE PRODUTO PARA SAÚDE EM CUMPRIMENTO DE AÇÕES JUDICIAIS","Menor Preco"," ",3525.12,0
"2020-10-29 11:39:02",00071/PGE/2020,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DOS INSUMOS E CORRELATOS III (SESA)","Menor Preco",080/2021,17631426.4,3195102.6
"2020-10-29 11:39:02",00071/PGE/2020,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DOS INSUMOS E CORRELATOS III (SESA)","Menor Preco",001/2021,17631426.4,3195102.6
"2020-10-29 11:01:49",00070/PGE/2020,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE MEDICAMENTOS DO GRUPO 1B ","Menor Preco",068/2021,45420948.8,3414679.4
"2020-10-29 11:01:49",00070/PGE/2020,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE MEDICAMENTOS DO GRUPO 1B ","Menor Preco",005/2021,45420948.8,3414679.4
"2020-10-27 12:16:47",00018/SESA/2020,"DISPENSA DE LICITAÇÃO","Analisar Processo","Em andamento",SESA,"SECRETARIA DE ESTADO DA SAÚDE","Aquisição de medicamento Ranibizumabe 10mg/mL para cumprimento de ordem judicial - PROCESSO nº 1001006- 08.2019.4.01.3100 PJUD/SESA","Menor Preco"," ",9346.38,0
"2020-10-27 11:35:43",00003/FUNSEP/2020,INEXIGIBILIDADE,"Concluir com êxito",Concluído,FUNSEP,"FUNDO ESTADUAL DE SEGURANÇA PÚBLICA","SERVIÇO DE ATUALIZAÇÃO DAS LICENÇAS DO SOFTWARE DE INTERCEPTAÇÃO TELEFÔNICA LEGAL, DENOMINADO GUARDIÃO DÍGITRO, DA VERSÃO DESKTOP PARA WEB, FORNECIDO PELA EMPRESA DÍGITRO TECNOLOGIA S.A","Menor Preco"," ",465000,465000
"2020-10-26 11:10:25",00010/SEED/2020,"INEXIGIBILIDADE LEI 13979/2020","Concluir com êxito",Concluído,SEED,"SECRETARIA DE ESTADO DA EDUCAÇÃO","CHAMADA PÚBLICA PARA CREDENCIAMENTO PARA CONTRATAÇÃO DE DADOS PATROCINADOS PARA ESTUDANTES DA REDE ESTADUAL DE ENSINO","Menor Preco"," ",7957260.12,2952143.52
"2020-10-26 09:49:14",00017/SESA/2020,"DISPENSA DE LICITAÇÃO","Analisar Processo","Em andamento",SESA,"SECRETARIA DE ESTADO DA SAÚDE","Aquisição de Vigabatrina 500mg e Esilato de Nintendanibe 150mg em atendimento a demanda judicial.","Menor Preco"," ",439676.64,0
"2020-10-23 11:07:38",00014/SEMA/2020,"DISPENSA DE LICITAÇÃO","Concluir com êxito",Concluído,SEMA,"SECRETARIA DE ESTADO DO MEIO AMBIENTE","CONTRATAÇÃO DE SERVIÇO DE MANUTENÇÃO EM CENTRAL DE AR","Menor Preco"," ",16960,15750
"2020-10-22 19:18:37",00069/PGE/2020,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE GRAMPEADORES CIRÚRGICOS E CARGAS PARA GRAMPEADORES (SESA)","Menor Preco",011/2021,1190326,462488
"2020-10-19 13:13:12",00068/PGE/2020,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE CORRELATOS TIPO SONDAS, TUBOS E VÁLVULAS (SESA)","Menor Preco",093/2021,5304064.82,990034.08
"2020-10-19 11:12:40",00003/SETUR/2020,INEXIGIBILIDADE,"Apurar e Emitir Resultado","Em andamento",SETUR,"SECRETARIA DE ESTADO DO TURISMO","PARTICIPAÇÃO DO ESTADO DO AMAPÁ NA FEIRA INTERNACIONAL
DO TURISMO DE GRAMADO/RS - FESTURIS","Menor Preco"," ",43500,0
"2020-10-19 10:39:30",00025/PMAP/2020,INEXIGIBILIDADE,"Apurar e Emitir Resultado","Em andamento",PMAP,"POLÍCIA MILITAR DO ESTADO DO AMAPÁ","AQUISIÇÃO DE EMBARCAÇÃO, VISANDO ATENDER ÀS NECESSIDADES DA POLÍCIA MILITAR DO ESTADO DO AMAPÁ.","Menor Preco"," ",682000,0
"2020-10-16 19:25:18",00005/POLITEC/2020," ","Criar Processo","Em andamento",POLITEC,"POLÍCIA TÉCNICO-CIENTÍFICA","AQUISIÇÃO DE VEÍCULOS SOBRE RODAS ","Menor Preco"," ",0,0
"2020-10-15 09:44:37",00067/PGE/2020,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO SUPRIMENTOS MÉDICOS CIRÚRGICOS - CATETERES E AGULHAS.","Menor Preco",043/2021,28206790.64,8763865.28
"2020-10-15 08:52:00",00002/SETUR/2020,"DISPENSA DE LICITAÇÃO","Criar Processo","Em andamento",SETUR,"SECRETARIA DE ESTADO DO TURISMO","Contratações de empresa qualificada para a produção do vídeo institucional AMAPÁ EM 60 SEGUNDOS.","Menor Preco"," ",0,0
"2020-10-14 12:22:52",00002/SEFAZ/2020,"DISPENSA DE LICITAÇÃO","Concluir com êxito",Concluído,SEFAZ,"SECRETARIA DE ESTADO DA FAZENDA","CONTRATAÇÃO DE SERVIÇO ESPECIALIZADO EM ELABORAÇÃO DE TABELAS DE VALORES VENAIS DE VEÍCULOS AUTOMOTORES NOVOS E USADOS, REGISTRADOS NO DEPARTAMENTO DE TRÂNSITO DO ESTADO DO AMAPÁ - DETRAN/AP,  QUE SERVIRÃO COMO BASE DE CÁLCULO DO IMPOSTO SOBRE A PROPRIEDADE DE VEÍCULOS AUTOMOTORES - IPVA 2021.","Menor Preco"," ",41834.28,41834.28
"2020-10-14 12:14:16",00013/SEMA/2020,"DISPENSA DE LICITAÇÃO","Concluir com êxito",Concluído,SEMA,"SECRETARIA DE ESTADO DO MEIO AMBIENTE","IMPRESSOS GRÁFICOS","Menor Preco"," ",7200,7600
