Data Criacao;Num Contrato;Orgao;Resumo Objeto;Num Processo Tce;Num Processo Adm;Tipo Instrumento;Tipo Procedimento;Num Procedimento;Valor Contratado;Status;Contratada;Dt Vig Atual Inicio;Dt Vig Atual Fim;Data Assinatura;Tipo Contrato
19/08/2020;103/2020;SECRETARIA DE ESTADO DA EDUCACAO - SEDUC;PERFURAÇÃO E INSTALAÇÃO DE POÇOS TUBULARES EM ESCOLAS DA REDE PÚBLICA ESTADUAL DO PIAUÍ...;CW-009966/20;0043686/2015;TERMO DE CONTRATO;TOMADA DE PREÇO Nº 016/2017;-;R$ 53.771,86;Encerrado;06119304000159 - PATROL-IND. COM. CONSTRUÇÃO LTDA;13/08/2020;31/12/2020;13/08/2020;Obra e serviço de engenharia
19/08/2020;153/2020;SECRETARIA DA SAÚDE;INTERNAÇÃO COMPULSÓRIA PARA O TRATAMENTO DE CID 10 F14.2 PELO PRAZO DE 06 (SEIS) MESES, PARA O PACIE...;CW-009964/20;3553/2020;TERMO DE CONTRATO;DISPENSA;162/2020;R$ 99.000,00;Encerrado;17192889000159 - CLINICA VILLA VIDA LTDA;12/08/2020;12/02/2021;12/08/2020;Outros serviços
19/08/2020;104/2020;SECRETARIA DE ESTADO DA EDUCACAO - SEDUC;SERVIÇOS DE INSTALAÇÕES DE SUBESTAÇÃO NA U. E. ALÍRIO GUERRA DE MACEDO, NO MUNICÍPIO DE CURIMATÁ/PI...;CW-009958/20;0002276/2018;TERMO DE CONTRATO;CONVITE Nº 001/2018 REPE;-;R$ 53.235,36;Encerrado;04456773000138 - CAPEL CONSTRUÇÕES, ASSESSORIA E PROJETOS ELÉTRICOS LTDA;13/08/2020;31/12/2020;13/08/2020;Obra e serviço de engenharia
19/08/2020;15/2020;SECRETARIA DE ESTADO DE JUSTIÇA E DOS DIREITOS HUMANOS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE MANUTENÇÃO CORRETIVA E PREVENTIVA DE TRANSFORMAD...;CW-009953/20;AA.095.1.005431/2019;TERMO DE CONTRATO;DISPENSA;15/2020;R$ 17.500,00;Encerrado;04930390000150 - REC TRAFO- R. N. MELO LIMA;28/07/2020;28/07/2021;28/07/2020;Outros serviços
19/08/2020;9912498872/2020;FUNDACAO PIAUI PREVIDENCIA;"TEM POR OBJETO A CONTRATAÇÃO DE PRODUTOS E
SERVIÇOS POR MEIO DE PACOTE DE SERVIÇOS DOS
CORREIOS ME...";CW-009949/20;00227.001623/2020-05;TERMO DE CONTRATO;INEXIGIBILIDADE;mar/20;R$ 68.475,00;Em vigência;34028316002238 - ECT - EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;04/08/2020;04/08/2022;04/08/2020;Outros
19/08/2020;106/2020;SECRETARIA DE ESTADO DA EDUCACAO - SEDUC;EXECUÇÃO DOS SERVIÇOS DE REFORMA E AMPLIAÇÃO DA U. E. LEÔNIDAS MELO EM BURITI DOS LOPES/PI, CONSTRUÇ...;CW-009934/20;0047731/2016;TERMO DE CONTRATO;CONCORRÊNCIA Nº CN 003/2017;-;R$ 93.373,57;Encerrado;01640947000120 - OÁSIS CONSTRUÇÕES E CONSULTORIA LTDA.;13/08/2020;31/12/2020;13/08/2020;Obra e serviço de engenharia
19/08/2020;103/2020;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA, EM CARÁTER DE URGÊNCIA, PARA FORNECIMENTO DE SELANTE DE FIBRIN...;CW-009931/20;780/2020;TERMO DE CONTRATO;DISPENSA;43/2020;R$ 86.460,00;Encerrado;17129904000114 - ALFA MEDICO HOSPITALAR LTDA – EPP;17/08/2020;13/02/2021;17/08/2020;Compra - Material de Consumo
18/08/2020;028/2019;SECRETARIA DE CULTURA DO ESTADO DO PIAUI;DISPONIBILIZAÇÃO DE RECURSO FINANCEIRO A TÍTULO DE CUSTEIO PARA A CONTRATAÇÃO DIRETA PARA A PRODUÇÃO...;CW-009911/20;665/2018;TERMO DE CONTRATO;INEXIGIBILIDADE;028/2019;R$ 100.000,00;Encerrado;39780252304 - JOMAK DE OLIVEIRA ALVES;31/07/2020;30/11/2020;08/08/2019;Outros serviços
18/08/2020;021/2019;SECRETARIA DA SEGURANÇA PÚBLICA;AQUISIÇÃO DE INSUMOS NECESSÁRIOS AO FUNCIONAMENTO DO INSTITUTO DE DNA FORENSE DA POLÍCIA TÉCNICO-CIE...;CW-009901/20;AA.027.1.000432/19;TERMO DE CONTRATO;PREGÃO Nº 002/2019;-;R$ 17.038,00;Aguarda informações;30815533000192 - AMANDA CRISTINA DE OLIVEIRA VASCONCELOS ARTIGOS PARA LABORATÓRIOS;17/10/2019;17/10/2020;17/10/2019;Compra - Material de Consumo
18/08/2020;020/2019;SECRETARIA DA SEGURANÇA PÚBLICA;AQUISIÇÃO DE INSUMOS NECESSÁRIOS AO FUNCIONAMENTO DO INSTITUTO DE DNA FORENSE DA POLÍCIA TÉCNICO-CIE...;CW-009900/20;AA.027.1.000432/19;TERMO DE CONTRATO;PREGÃO Nº 002/2019;0432/2019;R$ 14.862,25;Aguarda informações;03010937000136 - EPPENDORF DO BRASIL LTDA;17/10/2019;17/10/2020;17/10/2019;Compra - Material de Consumo
18/08/2020;25/2019;FUNDESPI - FUNDAÇÃO DOS ESPORTES DO PIAUÍ;CONTRATAÇÃO DE SERVIÇO DE ARBITRAGEM (PESSOA FÍSICA), MODALIDADE FUTSAL....;CW-009885/20;206/2019;OUTRO INSTRUMENTO;INEXIGIBILIDADE;mar/19;R$ 1.003,00;Encerrado;01942791208 - RUTYELLE ALVES DA SILVA;06/08/2019;31/12/2019;06/08/2019;Outros serviços
18/08/2020;24/2019;FUNDESPI - FUNDAÇÃO DOS ESPORTES DO PIAUÍ;CONTRATAÇÃO DE SERVIÇO DE ARBITRAGEM (PESSOA FÍSICA), MODALIDADE FUTSAL....;CW-009881/20;206/2019;OUTRO INSTRUMENTO;INEXIGIBILIDADE;mar/19;R$ 1.003,00;Encerrado;01837375399 - RAFAEL AUGUSTO OLIVEIRA SILVA;06/08/2019;31/12/2019;06/08/2019;Outros serviços
18/08/2020;23/2019;FUNDESPI - FUNDAÇÃO DOS ESPORTES DO PIAUÍ;CONTRATAÇÃO DE SERVIÇO DE ARBITRAGEM (PESSOA FÍSICA), MODALIDADE FUTSAL....;CW-009874/20;206/2019;OUTRO INSTRUMENTO;INEXIGIBILIDADE;mar/19;R$ 1.003,00;Encerrado;06093275345 - NILMARA LAISA PEREIRA LIMA;06/08/2019;31/12/2019;06/08/2019;Outros serviços
18/08/2020;22/2019;FUNDESPI - FUNDAÇÃO DOS ESPORTES DO PIAUÍ;CONTRATAÇÃO DE SERVIÇO DE ARBITRAGEM (PESSOA FÍSICA), MODALIDADE FUTSAL....;CW-009872/20;206/2019;OUTRO INSTRUMENTO;INEXIGIBILIDADE;mar/19;R$ 1.003,00;Encerrado;03372245369 - LUIZ FERNANDO DAMASCENO;06/08/2019;31/12/2019;06/08/2019;Outros serviços
18/08/2020;21/2019;FUNDESPI - FUNDAÇÃO DOS ESPORTES DO PIAUÍ;CONTRATAÇÃO DE SERVIÇO DE ARBITRAGEM (PESSOA FÍSICA), MODALIDADE FUTSAL....;CW-009869/20;206/2019;OUTRO INSTRUMENTO;INEXIGIBILIDADE;mar/19;R$ 1.003,00;Encerrado;00849023378 - LUCIANO MAGNO DA CRUZ SILVA;06/08/2019;31/12/2019;06/08/2019;Outros serviços
18/08/2020;20/2019;FUNDESPI - FUNDAÇÃO DOS ESPORTES DO PIAUÍ;CONTRATAÇÃO DE SERVIÇO DE ARBITRAGEM (PESSOA FÍSICA), MODALIDADE FUTSAL....;CW-009868/20;206/2019;OUTRO INSTRUMENTO;INEXIGIBILIDADE;mar/19;R$ 1.003,00;Encerrado;07207436300 - LUCAS ERNESTO CAETANO VASCONCELOS;06/08/2019;31/12/2019;06/08/2019;Outros serviços
18/08/2020;030/2020;IDEPI - INSTITUTO DE DESENVOLVIMENTO DO PIAUI;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA CONTRATAÇÃO DE MÃO DE OBRA TERCEIRIZADA PARA PRESTAÇÃO DE SE...;CW-009866/20;144/2020;TERMO DE CONTRATO;DISPENSA;001/2020;R$ 97.057,50;Encerrado;10659927000191 - MUTUAL SERVIÇOS DE ENGENHARIA LTDA;04/07/2020;04/12/2020;22/06/2020;Outros serviços
18/08/2020;19/2019;FUNDESPI - FUNDAÇÃO DOS ESPORTES DO PIAUÍ;CONTRATAÇÃO DE SERVIÇO DE ARBITRAGEM (PESSOA FÍSICA), MODALIDADE FUTSAL....;CW-009862/20;206/2019;ORDEM DE SERVIÇO;INEXIGIBILIDADE;mar/19;R$ 1.003,00;Encerrado;06828365321 - KAREN THAIS VIDAL TEXEIRA;06/08/2019;31/12/2019;06/08/2019;Outros serviços
18/08/2020;001/2020;FUESPI - FUNDAÇÃO UNIVERSIDADE ESTADUAL DO PIAUÍ;REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE ACERVO BIBLIOGRAFICO - CONSTITUÍDO DE LIVROS, PUBLICAÇ...;CW-009859/20;08112/2017;TERMO DE CONTRATO;PREGÃO Nº 003/2019;-;R$ 918.000,00;Encerrado;11002868000147 - EDITORA E LIVRARIA CULTURA EIRELI;14/01/2020;14/01/2021;14/01/2020;Outros
18/08/2020;18/2019;FUNDESPI - FUNDAÇÃO DOS ESPORTES DO PIAUÍ;CONTRATAÇÃO DE SERVIÇO DE ARBITRAGEM (PESSOA FÍSICA), MODALIDADE FUTSAL....;CW-009857/20;206/2019;OUTRO INSTRUMENTO;INEXIGIBILIDADE;mar/19;R$ 1.003,00;Encerrado;06530550305 - JONIAURISON SAMPAIO DE OLIVEIRA;06/08/2019;31/12/2019;06/08/2019;Outros serviços
17/08/2020;jan/20;PROCURADORIA GERAL DO ESTADO;SERVIÇOS DE LEITURA DIÁRIA DO DIÁRIO DE JUSTIÇA DA UNIÃO (DJU) — SEÇÕES I, II E III — PARA ACOMPANHA...;CW-009849/20;00003.000613/2020-79;TERMO DE CONTRATO;DISPENSA;jan/20;R$ 3.360,00;Em vigência;01617128000161 - BATISTA & LOPES LTDA;03/08/2021;02/08/2022;03/08/2020;Outros serviços
17/08/2020;019/2019;SECRETARIA DA SEGURANÇA PÚBLICA;REFORMA DO PRÉDIO DO ANTIGO IAPEP-SAÚDE PARA IMPLANTAÇÃO DAS DELEGACIAS DE DIREITOS HUMANOS, DO IDOS...;CW-009824/20;AA.027.1.001008/19-05;TERMO DE CONTRATO;DISPENSA;1008/2019;R$ 355.761,65;Aguarda informações;20480650000199 - HIGILAR CONSTRUÇÕES LTDA;09/08/2019;09/08/2020;09/08/2019;Obra e serviço de engenharia
17/08/2020;42/20-HPMPI;HOSPITAL DA POLICIA MILITAR DIRCEU ARCOVERDE - TERESINA;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS POR PROFISSIONAIS DE SAÚDE NA UNIDAD...;CW-009815/20;AA.906.1.000820/20-85;TERMO DE CONTRATO;DISPENSA;22/2020-HPMPI;R$ 865.216,00;Encerrado;08014641000107 - Angio Corpus LTDA;11/08/2020;10/12/2020;11/08/2020;Outros serviços
17/08/2020;022/2020;LACEN - LABORATORIO CENTRAL DR. COSTA ALVARENGA / TERESINA;AQUISIÇÃO DE INSUMOS USADOS PARA DIAGNÓSTICO, PREPARAÇÃO DE KITS  DE  COLETA  DE  MATERIAL  BIOLÓGIC...;CW-009812/20;055/2020;TERMO DE CONTRATO;DISPENSA;014/2020;R$ 52.200,00;Encerrado;23239321000149 - JKLAB PRODUTOS E SOLUCOES PARA LABORATORIOS EIRELI;31/07/2020;26/01/2021;31/07/2020;Compra - Material de Consumo
17/08/2020;17/2019;FUNDESPI - FUNDAÇÃO DOS ESPORTES DO PIAUÍ;CONTRATAÇÃO DE SERVIÇO DE ARBITRAGEM (PESSOA FÍSICA), MODALIDADE FUTSAL....;CW-009803/20;206/2019;OUTRO INSTRUMENTO;INEXIGIBILIDADE;mar/19;R$ 1.003,00;Encerrado;04727075318 - JOSÉ NERES MUNIZ NETO;06/08/2019;31/12/2019;06/08/2019;Outros serviços
14/08/2020;026/2020;SEFAZ - SECRETARIA DA FAZENDA DO ESTADO;FORNECIMENTO DE ÁGUA ATRAVÉS DE CARRO PIPA PARA O POSTO FISCAL DE LAGOA SECA NA CIDADE DE FRONTEIRAS...;CW-009764/20;00009.003434/2020-33;TERMO DE CONTRATO;DISPENSA;mar/20;R$ 24.480,00;Em vigência;34876804320 - Rosinaldo Alves Veloso;07/08/2021;07/08/2022;07/08/2020;Outros serviços
14/08/2020;17-SUPLI/GEGCO/AGESPISA;AGESPISA - AGUA E ESGOTOS DO PIAUI S.A;AQUISIÇÃO DE MATERIAIS DO GRUPO ELÉTRICO/ELETRO-MECÂNICOS, PARA ATENDER ÀS NECESSIDADES OPERACIONAIS...;CW-009742/20;1848/2019;TERMO DE CONTRATO;PREGÃO Nº SRP Nº 013/2019;-;R$ 324.900,00;Encerrado;23862769000114 - I2TEC MATERIAIS ELÉTRICOS LTDA-ME;05/08/2020;05/08/2021;05/08/2020;Compra - Material de Consumo
14/08/2020;14047/2020;SECRETARIA DA SAÚDE;9.600 GRAMAS DE FÓRMULA PARA LACTANTES EXTENSAMENTE HIDROLISADA COM MÁ ABSORÇÃO INTESTINAL OU ALERGI...;CW-009729/20;25161/2019;NOTA DE EMPENHO;DISPENSA;46/2020;R$ 2.784,00;Encerrado;05577401000122 - R. O. CARVALHO DO NASCIMENTO - OTIMA DISTRIBUIDORA;19/06/2020;31/12/2020;19/06/2020;Compra - Material de Consumo
13/08/2020;003/2020;INTERPI - INSTITUTO DE TERRAS DO PIAUÍ;EQUIPAMENTOS GPS GEODÉSICOS PARA UTILIZAÇÃO NA REGULARIZAÇÃO FUNDIÁRIA DAS TERRAS ESTADUAIS E DOS AS...;CW-009727/20;00071.026112/2019-75;TERMO DE CONTRATO;PREGÃO Nº 002/2020;-;R$ 790.000,00;Encerrado;51536795000600 - SANTIAGO & CINTRA IMPORTACAO E EXPORTACAO LTDA;02/07/2020;02/07/2021;02/07/2020;Compra - Material Permanente
13/08/2020;004/2020;INTERPI - INSTITUTO DE TERRAS DO PIAUÍ;AQUISIÇÃO DE VEÍCULOS-TIPO PICK UPS, PARA O INSTITUTO DE TERRAS DO PIAUÍ-INTERPI PARA USO NA IMPLEME...;CW-009724/20;00071.026055/2019-24;TERMO DE CONTRATO;PREGÃO Nº 003/2020;-;R$ 1.599.000,00;Rescindido;32247281000178 - GLOBAL MAIS VEICULOS EIRELI;28/07/2020;28/07/2021;28/07/2020;Compra - Material Permanente
13/08/2020;008/2020;INTERPI - INSTITUTO DE TERRAS DO PIAUÍ;CONTRATAÇÃO DE UMA EMPRESA ESPECIALIZADA EM FORNECIMENTO DE EQUIPAMENTOS E MATERIAL DE INFORMÁTICA, ...;CW-009723/20;00071.003677/2019-84;TERMO DE CONTRATO;PREGÃO Nº 001/2020;-;R$ 9.889,96;Encerrado;34354190000167 - PUBLIC SHOP ELETRO ELETRONICOS EIRELI;16/07/2020;16/07/2021;16/07/2020;Compra - Material Permanente
13/08/2020;007/2020;INTERPI - INSTITUTO DE TERRAS DO PIAUÍ;CONTRATAÇÃO DE UMA EMPRESA ESPECIALIZADA EM FORNECIMENTO DE EQUIPAMENTOS E MATERIAL DE INFORMÁTICA, ...;CW-009720/20;00071.003677/2019-84;TERMO DE CONTRATO;PREGÃO Nº 001/2020;-;R$ 1.193.000,00;Encerrado;08907239000151 - GTI - G. TECNOLOGIA INT. EIRELI;16/07/2020;16/07/2021;16/07/2020;Compra - Material Permanente
13/08/2020;006/2020;INTERPI - INSTITUTO DE TERRAS DO PIAUÍ;CONTRATAÇÃO DE UMA EMPRESA ESPECIALIZADA EM FORNECIMENTO DE EQUIPAMENTOS E MATERIAL DE INFORMÁTICA, ...;CW-009711/20;00071.003677/2019-84;TERMO DE CONTRATO;PREGÃO Nº 001/2020;-;R$ 118.000,00;Encerrado;15549061000180 - PRINT SOLUÇÃO EM TECNOLOGIA LTDA;16/07/2020;16/07/2021;16/07/2020;Compra - Material Permanente
13/08/2020;143/2020;SECRETARIA DA SAÚDE;É A AQUISIÇÃO DE MEDICAMENTOS, COMO FORMA DE MEDIDA DE ENFRENTAMENTO AO NOVO CORONAVÍRUS....;CW-009705/20;11202/2020;TERMO DE CONTRATO;DISPENSA;185/2020;R$ 2.494.908,00;Encerrado;44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA;31/07/2020;31/01/2021;31/07/2020;Outros
13/08/2020;018/2019;SECRETARIA DA SEGURANÇA PÚBLICA;AQUISIÇÃO DE INSUMOS NECESSÁRIOS AO FUNCIONAMENTO DO INSTITUTO DE DNA FORENSE....;CW-009699/20;AA.027.1.000762/19-00;TERMO DE CONTRATO;INEXIGIBILIDADE;0762/2019;R$ 261.883,00;Aguarda informações;11909227000170 - PROMEGA BIOTECNOLOGIA DO BRASIL LTDA;08/08/2019;08/08/2020;08/08/2019;Compra - Material de Consumo
13/08/2020;004/2019;HOSP. EST. DOMINGOS CHAVES / CANTO DO BURITI;FORNECIMENTO DE COMBUSTÍVEL NA CIDADE DE CANTO DO BURITI...;CW-009696/20;004/2019;TERMO DE CONTRATO;DISPENSA;004/2019;R$ 87.130,00;Encerrado;69605939000186 - Auto Comercial Pirajá LTDA;22/08/2019;22/02/2020;22/08/2019;Compra - Material de Consumo
13/08/2020;18179/2020;SECRETARIA DA SAÚDE;1568 CÁPSULAS DE CLORIDRATO DE ALECTINIBE 150 MG...;CW-009692/20;7543/2020;NOTA DE EMPENHO;DISPENSA;179/2020;R$ 149.994,88;Encerrado;33009945000204 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A.;11/08/2020;31/12/2020;11/08/2020;Compra - Material de Consumo
13/08/2020;013/2019;HOSP. EST. DOMINGOS CHAVES / CANTO DO BURITI;FORNECIMENTO DE MATERIAL DE LIMPEZA E MATERIAL DE LIMPEZA PESADA...;CW-009691/20;013/2019;TERMO DE CONTRATO;DISPENSA;013/2019;R$ 19.222,00;Encerrado;00498080000157 - JOSE ANTONIO E FILHOS;23/08/2019;23/02/2020;23/08/2019;Compra - Material de Consumo
13/08/2020;005/2020;INTERPI - INSTITUTO DE TERRAS DO PIAUÍ;CONTRATAÇÃO DE UMA EMPRESA ESPECIALIZADA EM FORNECIMENTO DE EQUIPAMENTOS E MATERIAL DE INFORMÁTICA, ...;CW-009689/20;00071.003677/2019-84;TERMO DE CONTRATO;PREGÃO Nº 001/2020;-;R$ 130.900,00;Encerrado;21262834000145 - IDT CORP COMÉRCIO E TECNOLOGIA DA INFORMAÇÃO EIRELI;16/07/2020;16/07/2021;16/07/2020;Compra - Material Permanente
13/08/2020;013/2020;DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI;EXECUÇÃO DOS SERVIÇOS DE RESTAURAÇÃO EM TRATAMENTO SUPERFICIAL DUPLO – TSD COM BANHO DILUÍDO, NA ROD...;CW-009686/20;1158/2019;TERMO DE CONTRATO;CONCORRÊNCIA Nº 006/2019;-;R$ 4.865.103,90;Em vigência;09020353000128 - PAC ENGENHARIA LTDA;12/08/2020;12/08/2023;12/08/2020;Obra e serviço de engenharia
13/08/2020;017/2019;SECRETARIA DA SEGURANÇA PÚBLICA;AQUISIÇÃO DE INSUMOS NECESSÁRIOS  AO FUNCIONAMENTO DO INSTITUTO DE DNA FORENSE...;CW-009681/20;AA.027.1.00762/19-00;TERMO DE CONTRATO;INEXIGIBILIDADE;0762/2019;R$ 185.320,00;Aguarda informações;01334250000120 - QIAGEN BIOTECNOLOGIA BRASIL LTDA;08/08/2019;08/08/2020;08/08/2019;Compra - Material de Consumo
13/08/2020;007/2019;HOSP. EST. DOMINGOS CHAVES / CANTO DO BURITI;FORNECIMENTO DE PÃO NA CIDADE DE CANTO DO BURITI -PI PARA O HOSPITAL ESTADUAL DOMINGOS CHAVES...;CW-009678/20;007/2019;TERMO DE CONTRATO;DISPENSA;007/2019;R$ 3.240,00;Encerrado;21562176000107 - EGNALDO DE ANDRADE SERAFIM;25/10/2019;23/02/2020;25/10/2019;Compra - Material de Consumo
13/08/2020;mar/19;FUESPI - FUNDAÇÃO UNIVERSIDADE ESTADUAL DO PIAUÍ;CONTRATAÇÃO DE EMPRESA PARA A AQUISIÇÃO 5.000 (CINCO MIL) ETIQUETAS DE TOMBAMENTO....;CW-009671/20;05003/2018;TERMO DE CONTRATO;DISPENSA;0503/2018;R$ 26.000,00;Encerrado;04508390000166 - ABAKAM IND. E COM. DE ETIQUETAS E PLACAS LTDA;27/03/2019;27/03/2020;27/03/2019;Compra - Material de Consumo
13/08/2020;14-A-SUPLI/GEGCO/AGESPISA;AGESPISA - AGUA E ESGOTOS DO PIAUI S.A;PRESTAÇÃO DE SERVIÇOS MÉDICOS EM ÁREA AFIM DA MEDICINA E SEGURANÇA DO TRABALHO PARA IMPLANTAÇÃO E EX...;CW-009664/20;818/;TERMO DE CONTRATO;DISPENSA;jun/20;R$ 35.400,00;Em vigência;17021326000106 - AYREMEDICA LTDA;02/01/2022;01/07/2022;01/07/2020;Outros serviços
13/08/2020;012/2020;DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI;PRESTAÇÃO DE SERVIÇOS DE COLETA DE LIXO COMERCIAL NO EDIFÍCIO SEDE E OFICINA DESTA AUTARQUIA....;CW-009663/20;0406/2020;TERMO DE CONTRATO;DISPENSA;003/2020;R$ 8.294,40;Encerrado;20259543000135 - Carles Codina Satorras;14/08/2020;14/08/2021;27/07/2020;Outros serviços
12/08/2020;067.DL/2020;HOSP. REG. SENADOR DIRCEU ARCOVERDE / URUCUI;MATERIAL PERMANENTE...;CW-009646/20;068/2020;TERMO DE CONTRATO;DISPENSA;067/2020;R$ 25.105,00;Encerrado;05255249000161 - MAURILIO RIBEIRO CLEMENTE LIMA - ME;24/06/2020;24/12/2020;24/06/2020;Compra - Material Permanente
12/08/2020;053.DL/2020;HOSP. REG. SENADOR DIRCEU ARCOVERDE / URUCUI;MEDICAMENTOS...;CW-009645/20;054/2020;TERMO DE CONTRATO;DISPENSA;053/2020;R$ 34.879,30;Encerrado;13019316000177 - ALTERNATIVA;01/06/2020;01/12/2020;01/06/2020;Compra - Material de Consumo
12/08/2020;050.DL/2020;HOSP. REG. SENADOR DIRCEU ARCOVERDE / URUCUI;HOSPITALARES...;CW-009644/20;051/2020;TERMO DE CONTRATO;DISPENSA;050/2020;R$ 23.175,56;Encerrado;13019316000177 - ALTERNATIVA;01/06/2020;01/12/2020;01/06/2020;Compra - Material de Consumo
12/08/2020;016/2019;SECRETARIA DA SEGURANÇA PÚBLICA;OBRA DE REPARO NA COBERTURA COM IMPERMEABILIZAÇÃO DE CALHAS DE CONCRETOS NO PRÉDIO DO IML/TERESINA....;CW-009625/20;AA.027.1.003360/18-48;TERMO DE CONTRATO;DISPENSA;3360/2018;R$ 31.999,57;Aguarda informações;20480650000199 - HIGILAR CONSTRUÇÕES LTDA;08/08/2019;08/08/2020;08/08/2019;Obra e serviço de engenharia
12/08/2020;142/2020;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;AQUISIÇÃO DE MEDICAMENTOS PARA SEDAÇÃO, BLOQUEIO NEUROMUSCULAR, ANTICOAGULANTES E ANTIPARASITARIO PA...;CW-009622/20;2159/2020;TERMO DE CONTRATO;DISPENSA;49/2020;R$ 159.040,00;Encerrado;11229270000195 - MEDFARMA COMERCIO DE MEDICAMENTOS, MATERIAIS E EQUIPAMENTOS HOSPITALARES EIRELI;05/08/2020;03/11/2020;05/08/2020;Compra - Material de Consumo
12/08/2020;141/2020;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;AQUISIÇÃO DE MEDICAMENTOS PARA SEDAÇÃO, BLOQUEIO NEUROMUSCULAR, ANTICOAGULANTES E ANTIPARASITARIO PA...;CW-009619/20;2159/2020;TERMO DE CONTRATO;DISPENSA;49/2020;R$ 538.720,00;Encerrado;10645510000170 - DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA EIRELI;05/08/2020;03/11/2020;05/08/2020;Compra - Material de Consumo
12/08/2020;015/2019;SECRETARIA DA SEGURANÇA PÚBLICA;AQUISIÇÃO DE INSUMOS PARA INSTITUTO DE DNA....;CW-009616/20;AA.027.1.000762/19-00;TERMO DE CONTRATO;INEXIGIBILIDADE;0762/2019;R$ 246.485,50;Aguarda informações;63067904000588 - LIFE TECHNOLOGIES BRASIL COMÉRCIO E INDÚSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;08/08/2019;08/08/2020;08/08/2019;Compra - Material de Consumo
12/08/2020;140/2020;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;AQUISIÇÃO DE MEDICAMENTOS PARA SEDAÇÃO, BLOQUEIO NEUROMUSCULAR, ANTICOAGULANTES E ANTIPARASITARIO PA...;CW-009614/20;2159/2020;TERMO DE CONTRATO;DISPENSA;49/2020;R$ 697.068,00;Encerrado;04282320000132 - C. A. B NASCIMENTO EIRELI;05/08/2020;03/11/2020;05/08/2020;Compra - Material de Consumo
12/08/2020;18143/2020;SECRETARIA DA SAÚDE;540 FRALDAS GERIÁTRICAS DESCARTÁVEIS HIPORALERGÊNICAS, TAMANHO P (MARCA PLENITUD PROTECT PLUS)...;CW-009572/20;7993/2020;NOTA DE EMPENHO;DISPENSA;182/2020;R$ 2.997,00;Encerrado;17129904000114 - ALFA MÉDICA HOSPITALAR LTDA - EPP;10/08/2020;31/12/2020;10/08/2020;Compra - Material de Consumo
11/08/2020;041.DL/2020;HOSP. REG. SENADOR DIRCEU ARCOVERDE / URUCUI;MATERIAL FARMACOLÓGICO...;CW-009558/20;042/2020;TERMO DE CONTRATO;DISPENSA;041/2020;R$ 27.386,70;Encerrado;13019316000177 - ALTERNATIVA;04/05/2020;04/11/2020;04/05/2020;Compra - Material de Consumo
11/08/2020;010.DL/2020;HOSP. REG. SENADOR DIRCEU ARCOVERDE / URUCUI;MEDICAMENTOS...;CW-009556/20;011/2020;TERMO DE CONTRATO;DISPENSA;010/2020;R$ 10.133,93;Encerrado;13019316000177 - ALTERNATIVA;12/02/2020;12/07/2020;12/02/2020;Compra - Material de Consumo
11/08/2020;045.DL/2020;HOSP. REG. SENADOR DIRCEU ARCOVERDE / URUCUI;SERVIÇOS DE PRODUÇÃO DE MATERIAL VISUAL...;CW-009551/20;046/2020;TERMO DE CONTRATO;DISPENSA;045/2020;R$ 2.678,00;Encerrado;17224669000160 - Multiplac Comunicação Visual LTDA;15/05/2020;15/11/2020;15/05/2020;Outros serviços
11/08/2020;057.DL/2020;HOSP. REG. SENADOR DIRCEU ARCOVERDE / URUCUI;EPI'S...;CW-009548/20;058/2020;TERMO DE CONTRATO;DISPENSA;057/2020;R$ 42.765,00;Encerrado;14779196000179 - CENTROMED DISTRIBUIDORA DE MEDICAMENTOS E MATERIAL MÉDICO HOSPITALAR LTDA – EPP;16/06/2020;16/12/2020;16/06/2020;Compra - Material de Consumo
11/08/2020;071.DL/2020;HOSP. REG. SENADOR DIRCEU ARCOVERDE / URUCUI;OXIGÊNIO...;CW-009546/20;072/2020;TERMO DE CONTRATO;DISPENSA;071/2020;R$ 13.500,00;Encerrado;01634508000104 - FRANCISCO KENNED SOARES DE ARAUJO REIS;01/07/2020;01/01/2021;01/07/2020;Compra - Material de Consumo
