﻿Licitacoes2021
Nº da Licitação;Modalidade;Situação;Órgão;Tipo;Objeto;Edital;Total Proposto;Total Homologado;
"48/2021";"PREGÃO";"PUBLICADO";"SECRETARIA DE ESTADO DE ECONOMIA DO DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA A AQUISIÇÃO DE EQUIPAMENTOS (BEBEDOURO INDUSTRIAL E MÁQUINA PNEUMÁTICA), A FIM DE ATENDER AOS ÓRGÃOS DO COMPLEXO ADMINISTRATIVO DO DISTRITO FEDERAL, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA CONSTANTE DO ANEXO I DESTE EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974002&modprp=5&numprp=482021";2.000.000,00;830.277,60;
"47/2021";"PREGÃO";"DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE BOTAS TÁTICAS PARA COMPOR O UNIFORME DOS SERVIDORES DA POLÍCIA CIVIL DO DISTRITO FEDERAL, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA CONSTANTE DO ANEXO I DO EDITAL";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=472021";2.050.000,00;1.760.000,00;
"47/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAIS PLÁSTICOS, RÍGIDOS E FLEXÍVEIS PARA REDES DE ÁGUA (CURVA, LUVA, SLIM, TÊ, VÁLVULA E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=472021";775.530,00;64.814,08;
"47/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL DE LABORATÓRIO CALDO MR-VP E OUTROS PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=472021";12.510,76;5.067,47;
"47/2021";"PREGÃO";"DIVULGADO";"BANCO DE BRASÍLIA S/A";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  A CONTRATAÇÃO, POR 60 (SESSENTA) MESES, DE SOLUÇÃO PARA GERENCIAMENTO DA CARTEIRA IMOBILIÁRIA DO BRB, LICENÇA, SUPORTE E TREINAMENTO, CONFORME CONDIÇÕES E ESPECIFICAÇÕES CONSTANTES DO EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925008&modprp=5&numprp=472021";6.439.270,98;6.172.354,14;
"47/2021";"PREGÃO";"DIVULGADO";"SERVIÇO NAC.DE APRENDIZAGEM INDUSTRIAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE GERENCIAMENTO INFORMATIZADO DE ABASTECIMENTO E LAVAGEM DE VEÍCULOS, COM TECNOLOGIA DE CARTÕES ELETRÔNICOS, POR MEIO DE POSTOS CREDENCIADOS NO DISTRITO FEDERAL E ENTORNO, VISANDO ATENDER DEMANDAS DAS UNIDADES OPERACIONAIS DO SENAI/DF, CONFORME QUANTIDADES, ESPECIFICAÇÕES E PRAZOS CONSTANTES DESTE EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925170&modprp=5&numprp=472021";201.904,96;190.369,82;
"47/2021";"PREGÃO";"PUBLICADO";"SECRETARIA DE ESTADO DE ECONOMIA DO DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  A FIM DE ATENDER A DEMANDA DOS DIVERSOS ÓRGÃOS INTEGRANTES DA CENTRALIZAÇÃO DE COMPRAS DO DISTRITO FEDERAL, A SUBSECRETARIA DE COMPRAS GOVERNAMENTAIS   SEEC/SPLAN/SCG, OPERACIONALIZARÁ LICITAÇÃO, MEDIANTE O SISTEMA DE REGISTRO DE PREÇOS, VISANDO A EVENTUAL AQUISIÇÃO DE GÁS ENGARRAFADO -  GÁS LIQUEFEITO DE PETRÓLEO - GLP (GÁS BUTANO: BOTIJÃO COM 13 KG, CILINDRO COM 45 KG E CILINDRO COM 20 KG)  - CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974002&modprp=5&numprp=472021";357.760,98;357.760,98;
"46/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE FERRAMENTAS MANUAIS DIVERSAS (ALAVANCA, ALICATE, CADEADO, CAIXA DE FERRAMENTAS, CARRINHO DE MÃO, CHAVES E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=462021";131.023,44;51.166,85;
"46/2021";"PREGÃO";"DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAIS PARA MARCENARIA EM GERAL, QUE SERÃO UTILIZADOS NAS UNIDADES DA POLÍCIA CIVIL DO DISTRITO FEDERAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=462021";625.687,00;439.089,00;
"46/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR AZUL DE TRIPAN E OUTROS, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=462021";222.620,00;126.494,40;
"46/2021";"PREGÃO";"DIVULGADO";"SERVIÇO NAC.DE APRENDIZAGEM INDUSTRIAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇO PARA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE LOCAÇÃO DE CAÇAMBA ESTACIONÁRIA, DE APLICAÇÃO MÚLTIPLA PARA RECOLHIMENTO DE ENTULHOS, VISANDO ATENDER DEMANDAS DAS UNIDADES OPERACIONAIS DO SESI/SENAI DR/DF, CONFORME ESPECIFICAÇÕES, QUANTIDADES E DEMAIS CONDIÇÕES CONSTANTES DESTE EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925170&modprp=5&numprp=462021";153.260,00;107.995,92;
"46/2021";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"SERVIÇO SOCIAL DA INDÚSTRIA";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇO PARA EVENTUAL AQUISIÇÃO DE EQUIPAMENTOS PARA ÁREA DE SAÚDE, VISANDO ATENDER AS DEMANDAS DO SESI CENTRAL PARK/DF, CONFORME ESPECIFICAÇÕES, QUANTIDADES E DEMAIS CONDIÇÕES CONSTANTES DESTE EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925164&modprp=5&numprp=462021";280.157,54;127.727,85;
"46/2021";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"BANCO DE BRASÍLIA S/A";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA PARA A PRESTAÇÃO DE SERVIÇOS DE OPERAÇÃO, MANUTENÇÃO PREVENTIVA E CORRETIVA, HIGIENIZAÇÃO E ANÁLISE DA QUALIDADE DO AR DE SISTEMAS DE CLIMATIZAÇÃO DE AMBIENTES, CONDICIONADORES INDIVIDUAIS E VENTILAÇÃO MECÂNICA (CAIXAS DE VENTILAÇÃO, VENTILADORES E EXAUSTORES) DE DEPENDÊNCIAS DO BRB LOCALIZADAS EM GOIÂNIA, CUIABÁ, CAMPO GRANDE E RIO DE JANEIRO, CONFORME O EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925008&modprp=5&numprp=462021";1.364.700,00;408.015,60;
"46/2021";"PREGÃO";"PUBLICADO";"SECRETARIA DE ESTADO DE ECONOMIA DO DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA A REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE BANDEIRAS, FLÂMULAS E INSÍGNIAS (BANDEIRA OFICIAL DO BRASIL), NOS PADRÕES DEFINIDOS PELA LEI FEDERAL Nº 5.700/1971, ALTERADA PELA LEI FEDERAL Nº 8.421/1992 E PELA AS NORMAS NBR Nº 16.286 E 16.287/2019, PARA SEREM UTILIZADAS NO MASTRO DA PRAÇA DOS TRÊS PODERES EM TROCAS MENSAIS PROGRAMADAS PELO MINISTÉRIO DA DEFESA, CONFORME CONDIÇÕES E ESPECIFICAÇÕES CONSTANTES NESTE DOCUMENTO E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974002&modprp=5&numprp=462021";156.800,00;105.000,00;
"45/2021";"PREGÃO";"DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE LIVROS PARA O CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA PÚBLICA COM FOCO EM MÉTODOS ALTERNATIVOS DE SOLUÇÃO DE CONFLITOS NO ÂMBITO DA POLÍCIA JUDICIÁRIA, A SER OFERECIDO PELA ESCOLA SUPERIOR DE POLÍCIA CIVIL DO DISTRITO FEDERAL - ESPC.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=452021";57.433,80;46.500,00;
"45/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE TUBOS EM POLIETILENO DE ALTA DENSIDADE - PEAD, COM DIÂMETROS DE 800MM PARA UTILIZAÇÃO NAS OBRAS DE IMPLANTAÇÃO DA ADUTORA DE ÁGUA TRATADA AAT.JBT.050, QUE FAZ PARTE DO SISTEMA DE ABASTECIMENTO DE ÁGUA PARANOÁ SUL   1ª ETAPA, NA FORMA DO SISTEMA DE REGISTRO DE PREÇOS - SRP.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=452021";1.417.885,68;757.150,08;
"45/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO EM SISTEMA DE REGISTRO DE PREÇOS DE MATERIAL DE ÓRTESES, PRÓTESES E MATERIAIS ESPECIAIS (OPME)   KIT DE AGULHA PARA ACESSO VASCULAR INTRA-ÓSSEO PEDIÁTRICO, ADULTO E ÚMERO , PARA ATENDER A DEMANDA DA UNIDADE DE GERÊNCIA DE ATENDIMENTO PRÉ-HOSPITALAR MÓVEL/SAMU, DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=452021";803.660,00;634.498,00;
"45/2021";"PREGÃO";"DIVULGADO";"SERVIÇO SOCIAL DA INDÚSTRIA";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE MOBILIÁRIOS, TVS E UTENSÍLIOS, VISANDO ATENDER AS DEMANDAS SESI CENTRAL PARK/DF, CONFORME ESPECIFICAÇÕES, QUANTIDADES E DEMAIS CONDIÇÕES CONSTANTES DESTE EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925164&modprp=5&numprp=452021";95.884,87;41.489,90;
"45/2021";"PREGÃO";"DIVULGADO";"SERVIÇO NAC.DE APRENDIZAGEM INDUSTRIAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE UTENSÍLIOS E FERRAMENTAS PARA OS CURSOS PRESENCIAIS DE CAPACITAÇÃO PROFISSIONAL, VISANDO ATENDER AS DEMANDAS DO SENAI TAGUATINGA/DF, CONFORME ESPECIFICAÇÕES, QUANTIDADES E DEMAIS CONDIÇÕES CONSTANTES DESTE EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925170&modprp=5&numprp=452021";2.178.102,06;495.686,57;
"45/2021";"PREGÃO";"INVÁLIDO";"SECRETARIA DE ESTADO DE ECONOMIA DO DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  A FIM DE ATENDER A DEMANDA DA SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL-SEEC/DF, A SUBSECRETARIA DE COMPRAS GOVERNAMENTAIS   SCG/SPLAN/SEEC OPERACIONALIZARÁ LICITAÇÃO NO SISTEMA COMPRASNET, POR MEIO DO SISTEMA DE  REGISTRO DE PREÇO PARA EVENTUAL CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO  DE SOLUÇÃO DE QUALIFICAÇÃO E APOIO À RECUPERAÇÃO DE DÉBITOS COM BASE DE DADOS PRÓPRIA, SUPORTE PRESENCIAL E REMOTO E PRESTAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974002&modprp=5&numprp=452021";9.256.880,00;7.632.000,00;
"44/2021";"PREGÃO";"DIVULGADO";"SERVIÇO NAC.DE APRENDIZAGEM INDUSTRIAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAIS E EQUIPAMENTOS, VISANDO ATENDER AS DEMANDAS DO SENAI TAGUATINGA/DF, CONFORME ESPECIFICAÇÕES, QUANTIDADES E DEMAIS CONDIÇÕES CONSTANTES DESTE EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925170&modprp=5&numprp=442021";85.688,20;36.477,16;
"44/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO E ADEQUAÇÕES PARA INSTALAÇÕES DE 05 (CINCO) SOPRADORES DE AR PARA O SISTEMA DE AERAÇÃO DA ESTAÇÃO DE TRATAMENTO DE ESGOTOS BRASÍLIA SUL, ETE.BSB.001.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=442021";12.000.000,00;8.110.000,00;
"44/2021";"PREGÃO";"DIVULGADO";"BANCO DE BRASÍLIA S/A";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  SRP DIVISÓRIA";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925008&modprp=5&numprp=442021";3.911.060,00;3.587.988,00;
"44/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE EST.DE EDUCACAO DO DIST.FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA PRESTADORA DE SERVIÇO DE TRANSPORTE RODOVIÁRIO DE GÊNEROS ALIMENTÍCIOS NÃO PERECÍVEIS, INCLUÍDO OS SERVIÇOS DE CARREGAMENTO, DISTRIBUIÇÃO E DESCARREGAMENTO, POR MEIO DO SISTEMA DE REGISTRO DE PREÇOS, PARA O PROGRAMA DE ALIMENTAÇÃO ESCOLAR DO DISTRITO FEDERAL (PAE-DF), CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NESTE TERMO DE REFERÊNCIA E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450432&modprp=5&numprp=442021";3.642.481,45;1.345.802,92;
"44/2021";"PREGÃO";"PUBLICADO";"SECRETARIA DE ESTADO DE ECONOMIA DO DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE LUVA DE PROCEDIMENTO, MÁSCARA CIRÚRGICA, PROTETOR FACIAL,  TOUCA E TERMÔMETROS CLÍNICOS DIGITAIS), VISANDO ATENDER ÀS NECESSIDADES DA  SUBSECRETARIA DE SEGURANÇA E SAÚDE NO TRABALHO, DA SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL (SEEC/DF), DE ACORDO COM AS CONDIÇÕES E CARACTERÍSTICAS CONSTANTE NO EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974002&modprp=5&numprp=442021";294.297,22;112.597,86;
"43/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE ÁCIDO FLUOSSILÍCICO, NA FORMA DO SISTEMA DE REGISTRO DE PREÇOS - SRP.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=432021";3.169.000,00;1.524.356,00;
"43/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DE MEDICAMENTOS NÃO PADRONIZADOS NA SES/DF, POR SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDIMENTO A DECISÕES JUDICIAIS, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=432021";304.249,77;303.601,77;
"43/2021";"PREGÃO";"DIVULGADO";"BANCO DE BRASÍLIA S/A";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  SRP TELEFONES";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925008&modprp=5&numprp=432021";11.645.750,00;3.953.557,50;
"43/2021";"PREGÃO";"DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE CONCESSIONÁRIA AUTORIZADA PELA MONTADORA GENERAL MOTORS DO BRASIL LTDA., LOCALIZADA NO DF, PARA PRESTAÇÃO DE SERVIÇOS POR PRAZO DETERMINADO DURANTE O PERÍODO DE GARANTIA, QUE ENGLOBEM AS MANUTENÇÕES PREVENTIVAS E CORRETIVAS, COM FORNECIMENTO E APLICAÇÃO DE PEÇAS E ACESSÓRIOS GENUÍNOS, LUBRIFICANTES, ÓLEOS, ADITIVOS, HIGIENIZADORES, INSUMOS, ALINHAMENTO E BALANCEAMENTO PARA 112 VIATURAS MARCA GM/CHEVROLET, CRUZE SEDA, 1.4 TURBO ECOTEC LT NB AT, 20/20, ÁLCOOL/GAS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=432021";2,00;3.089.458,40;
"43/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE EST.DE EDUCACAO DO DIST.FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O FORNECIMENTO DE MATERIAIS PEDAGÓGICOS, PARA O PROGRAMA DE EDUCAÇÃO PRECOCE, QUE COMPREENDE CRIANÇAS DE 0 (ZERO) A 4 (QUATRO) ANOS MATRICULADAS NA REDE PÚBLICA DE ENSINO DO DISTRITO FEDERAL, CONFORME AS ESPECIFICAÇÕES E CONDIÇÕES CONTIDAS NESTE TERMO DE REFERÊNCIA E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450432&modprp=5&numprp=432021";149.799,00;146.050,00;
"43/2021";"PREGÃO";"DIVULGADO";"SERVIÇO NAC.DE APRENDIZAGEM INDUSTRIAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇO PARA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA E HIGIENIZAÇÃO A SECO E MOLHADO DE TAPETES, CARPETES, CADEIRAS DE TECIDOS, POLTRONAS, ESTOFADOS, CORTINAS DE TECIDO, PERSIANAS E SIMILARES, VISANDO ATENDER AS DEMANDAS DAS UNIDADES OPERACIONAIS DO SENAI-DR/DF E DA FIBRA, CONFORME ESPECIFICAÇÕES, QUANTIDADES E DEMAIS CONDIÇÕES CONSTANTES DESTE EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925170&modprp=5&numprp=432021";66.819,42;56.459,62;
"42/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE EST.DE EDUCACAO DO DIST.FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE GÊNERO ALIMENTÍCIO PERECÍVEL - CORTE CONGELADO DE FRANGO   TIPO FILÉ DE PEITO DE FRANGO CONGELADO (SEM PELE E SEM OSSO) -, POR MEIO DE REGISTRO DE PREÇOS PARA O PROGRAMA DE ALIMENTAÇÃO ESCOLAR DO DISTRITO FEDERAL (PAE-DF), CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NESTE TERMO DE REFERÊNCIA E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450432&modprp=5&numprp=422021";34.852.108,00;28.373.716,16;
"42/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR COPO PARA ALEITAMENTO MATERNO, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=422021";200.000,00;38.000,00;
"42/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE SULFATO DE ALUMÍNIO LÍQUIDO, NA FORMA DO SISTEMA DE REGISTRO DE PREÇOS - SRP.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=422021";58.365.000,00;33.570.000,00;
"42/2021";"PREGÃO";"DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE CONCESSIONÁRIA AUTORIZADA PELA MONTADORA GM DO BRASIL LTDA., LOCALIZADA NO DF, PARA PRESTAÇÃO DE SERVIÇOS DE FORMA CONTÍNUA DURANTE O PERÍODO DE GARANTIA (36 MESES), DAS MANUTENÇÕES PREVENTIVAS E CORRETIVAS COM FORNECIMENTO E APLICAÇÃO DE PEÇAS E ACESSÓRIOS GENUÍNOS, PARA 60 (SESSENTA) VIATURAS MODELOS TRAILBLAZER LT 4X4 DIESEL, TRANSMISSÃO AUTOMÁTICA, ANOS/MODELOS 2020/2021, CARACTERIZADAS, PERTENCENTES À FROTA DA PCDF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=422021";1,00;2.674.083,00;
"42/2021";"PREGÃO";"DIVULGADO";"BANCO DE BRASÍLIA S/A";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  SRP IMPERMEABILIZAÇÃO";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925008&modprp=5&numprp=422021";9.224.224,42;8.299.996,16;
"42/2021";"PREGÃO";"EVENTO DE ADIAMENTO DIVULGADO";"SERVIÇO SOCIAL DA INDÚSTRIA";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA, PARA ADEQUAÇÕES NECESSÁRIAS DE ATENDIMENTO AO PROJETO DE ATUALIZAÇÃO DE INCÊNDIO DA UNIDADE OPERACIONAL DO SESI GUARÁ/DF, CONFORME QUANTIDADES, ESPECIFICAÇÕES, PRAZOS E CONDIÇÕES CONSTANTES DESTE EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925164&modprp=5&numprp=422021";468.697,90;374.947,50;
"42/2021";"PREGÃO";"PUBLICADO";"SECRETARIA DE ESTADO DE ECONOMIA DO DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS VISANDO À EVENTUAL AQUISIÇÃO MATERIAL DE LIMPEZA E PRODUÇÃO DE HIGIENIZAÇÃO (ÁLCOOL EM GEL E SABONETE), A FIM DE ATENDER ÀS DEMANDAS DOS ÓRGÃOS QUE COMPÕEM A ESTRUTURA ADMINISTRATIVA DO DISTRITO FEDERAL, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA CONSTANTE DO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974002&modprp=5&numprp=422021";2.351.563,14;1.364.194,66;
