﻿Licitacoes2019
Nº da Licitação;Modalidade;Situação;Órgão;Tipo;Objeto;Edital;Total Proposto;Total Homologado;
"21/2019";"PREGÃO";"PUBLICADO";"SECRETARIA DE ESTADO DE ECONOMIA DO DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS VISANDO EVENTUAL CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO DE CONTROLE DE VETORES E PRAGAS URBANAS, COMPREENDENDO DEDETIZAÇÃO, DESINSETIZAÇÃO, DESRATIZAÇÃO, DESCUPINIZAÇÃO, CONTROLE/MANEJO DE POMBOS, A FIM DE ATENDER AOS DIVERSOS ÓRGÃOS INTEGRANTES DA CENTRALIZAÇÃO DE COMPRAS DO COMPLEXO ADMINISTRATIVO DO DISTRITO FEDERAL, CONFORME ESPECIFICAÇÕES E QUANTIDADES CONSTANTES NO TERMO DE REFERÊNCIA, ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974002&modprp=5&numprp=212019";1.565.691,66;168.166,88;
"20/2019";"PREGÃO";"DIVULGADO";"FUNDAÇÃO HEMOCENTRO DE BRASILIA/DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE EQUIPAMENTOS PARA USO EM LABORATÓRIOS DA FUNDAÇÃO HEMOCENTRO DE BRASÍLIA - FHB, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NESTE TERMO DE REFERÊNCIA E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926334&modprp=5&numprp=202019";635.700,27;518.884,05;
"20/2019";"PREGÃO";"DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE VEÍCULO AUTOMOTOR, ZERO QUILÔMETRO, TIPO FURGÃO, PARA TRANSPORTE DE RESTOS MORTAIS HUMANOS (RABECÃO) PELO INSTITUTO MÉDICO LEGAL   IML DA POLÍCIA CIVIL DO DISTRITO FEDERAL, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA CONSTANTE DO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=202019";1.100.000,00;922.700,00;
"20/2019";"PREGÃO";"DIVULGADO";"SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA A EVENTUAL AQUISIÇÃO DE MATERIAIS DIVERSOS PARA MANUTENÇÃO (MATERIAL PARA PINTURA, ELÉTRICA, ACESSIBILIDADE, MARCENARIA, HIDRÁULICA, ALVENARIA, FERRAGENS E EQUIPAMENTOS), PARA ATENDER AS NECESSIDADES DESTE SENAC-DF";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926781&modprp=5&numprp=202019";73.554.124,09;569.833,39;
"20/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE UNIFORMES.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=202019";955.399,12;408.765,38;
"20/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SEGURANCA PUBLICA";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA FUTURA AQUISIÇÃO DE INSUMOS RELACIONADOS A FERRAMENTAS, AVIAMENTOS E TECIDOS QUE SERÃO UTILIZADOS NAS OFICINAS DE CORTE E COSTURA A SEREM IMPLEMENTADAS NO SISTEMA PENITENCIÁRIO DO DF E TAMBÉM PARA ATENDER DEMANDA PROVENIENTES DO CONVÊNIO Nº. 774.198/2012/DEPEN/MJ, FIRMADO ENTRE O DEPARTAMENTO PENITENCIÁRIO NACIONAL - DEPEN E A SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA DO DF, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450107&modprp=5&numprp=202019";553.152,97;360.135,53;
"20/2019";"PREGÃO";"DIVULGADO";"COMPANHIA HABITACIONAL DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  ATA DE REGISTRO DE PREÇOS (SPR), PARA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO, DE FORMA CONTÍNUA, DE SERVIÇOS AUXILIARES DE (I) SECRETARIADO, (II) TRANSPORTES E (III) VISITAÇÃO DOMICILIAR E COMUNITÁRIA, PARA ATENDIMENTO À COMPANHIA DE DESENVOLVIMENTO HABITACIONAL DO DISTRITO FEDERAL (CODHAB/DF).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925992&modprp=5&numprp=202019";4.390.489,63;3.399.997,36;
"20/2019";"PREGÃO";"PUBLICADO";"SECRETARIA DE ESTADO DE ECONOMIA DO DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA EVENTUAL CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE AGENCIAMENTO DE VIAGENS, COMPREENDENDO A RESERVA, EMISSÃO, MARCAÇÃO, REMARCAÇÃO E CANCELAMENTO DE BILHETES DE PASSAGENS AÉREAS (NACIONAIS E INTERNACIONAIS) E TERRESTRES (NACIONAIS APENAS),  A FIM DE ATENDER AOS ÓRGÃOS E ENTIDADES QUE COMPÕEM O COMPLEXO ADMINISTRATIVO DO DISTRITO FEDERAL, CONFORME ESPECIFICAÇÕES E QUANTIDADES CONSTANTES NO ANEXO I DESTE EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974002&modprp=5&numprp=202019";11.658.612,44;11.658.612,44;
"19/2019";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"EMPRESA DE ASSITENCIA TECNICA E EXT. RURAL";"MATERIAL";"OBJETO: AQUISIÇÃO DE GÊNEROS ALIMENTICIOS POR LOTE: ITEM 1 - TRIPA DE CARNEIRO NATURAL, SALGADA, TAMANHO CALIBRE 22/24 MM, FIOS LONGOS, UNIDADE DE FORNECIMENTO: MAÇO COM 90 METROS, QTDE 02, VALOR DE REFERÊNCIA TOTAL PARA O ITEM R$ 150,99. ITEM 2 - TRIPA SUÍNA NATURAL SALGADA, TAMANHO CALIBRE 28/32 MM, FIOS LONGOS, UNIDADE DE FORNECIMENTO MAÇO COM 90 METROS, QTDE 02, VALOR DE REFERÊNCIA TOTAL PARA O ITEM R$ 158,40. ITEM 3 - SAL DE CURA LF, MISTURA DE CONSERVANTES NITRATO E NITRITO PARA PRODUTOS CÁRNEOS. UNIDADE D";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926241&modprp=6&numprp=192019";0,00;404,28;
"19/2019";"PREGÃO";"DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL DE CONSUMO, INSUMOS PARA OS EXTRATORES AUTOMÁTICOS DE DNA DA MARCA QIAGEN, MODELO EZ1.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=192019";241.300,00;222.809,80;
"19/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SEGURANCA PUBLICA";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO E INSTALAÇÃO DE ESTRUTURAS PORTA-PALETES E AQUISIÇÃO DE PALETES E EMPILHADEIRAS ELÉTRICAS, PARA ATENDER DEMANDAS DA SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA DO DISTRITO FEDERAL, CONFORME ESPECIFICAÇÕES, QUANTITATIVOS E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450107&modprp=5&numprp=192019";239.072,45;208.996,35;
"19/2019";"PREGÃO";"DIVULGADO";"COMPANHIA HABITACIONAL DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA ELABORAÇÃO DE UM RELATÓRIO DE CONTROLE AMBIENTAL - RCA E SEU RESPECTIVO PLANO DE CONTROLE AMBIENTAL - PCA, PARA A REGULARIZAÇÃO FUNDIÁRIA DA (URB 139/10, 056/17, CAPÃO CUMPRIDO, ÁREA URBANA E ÁREA REMANESCENTE), LOCALIZADAS EM SÃO SEBSTIÃO - RA XIV, CONFORME TERMO DE REFERÊNCIA EMITIDO PELO INSTITUTO BRASÍLIA AMBIENTAL   IBRAM AJUSTADO ÀS CONDIÇÕES ESPECÍFICAS DA ÁREA OBJETO DE CONTRATAÇÃO. (INCÍSO IV DO ART. 2º DO RILC)";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925992&modprp=5&numprp=192019";267.666,67;127.444,00;
"19/2019";"PREGÃO";"DIVULGADO";"FUNDAÇÃO HEMOCENTRO DE BRASILIA/DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  SERVIÇOS DE FÁBRICA DE SOFTWARE PARA A MANUTENÇÃO DO SISTEMA SISTHEMO (MANUTENÇÃO CORRETIVA, MANUTENÇÃO EVOLUTIVA, MANUTENÇÃO ADAPTATIVA E MANUTENÇÃO DE GARANTIA) NA LINGUAGEM DE PROGRAMAÇÃO JAVA EM BANCO DE DADOS SQL SERVER, QUE SERÃO AFERIDOS E PAGOS CONFORME A MÉTRICA DE PONTOS DE FUNÇÃO. SERVIÇOS DE AUDITORIA DE CONTAGENS DE PONTOS DE FUNÇÃO, SOB DEMANDA, RELACIONADA ÀS ATIVIDADES REALIZADAS PELA FÁBRICA DE SOFTWARE CONTRATADA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926334&modprp=5&numprp=192019";1.061.329,50;656.485,50;
"19/2019";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE EQUIPAMENTOS PARA PURIFICAÇÃO DE AGUA E TRATAMENTO DE ESGOSTOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=192019";1.097.643,59;149.423,59;
"19/2019";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O FORNECIMENTO DE VALE ALIMENTAÇÃO/REFEIÇÃO EM CARTÕES ELETRÔNICOS COM CHIP DE SEGURANÇA, PARA ATENDER OS EMPREGADOS DO SENAC-DF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926781&modprp=5&numprp=192019";277.420,00;271.600,00;
"19/2019";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL DE CONSUMO COMPRESSAS DE GAZE E OUTROS EM SISTEMA DE REGISTRO DE PREÇOS PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DESTE EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=192019";4.961.076,48;3.564.341,85;
"19/2019";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"BANCO DE BRASÍLIA S/A";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  OBJETO DESTA LICITAÇÃO É A DE PRESTAÇÃO, DE FORMA CONTÍNUA, DE SERVIÇOS DE VIGILÂNCIA E SEGURANÇA ARMADA E DESARMADA DO PATRIMÔNIO, DIRETORES, EMPREGADOS, PRESTADORES, USUÁRIOS E CLIENTES, NAS DEPENDÊNCIAS DO BRB-BANCO DE BRASÍLIA S.A., NO DESENVOLVIMENTO DAS ATIVIDADES DE VIGILANTE, FISCAL SUPERVISOR E PRONTO ATENDIMENTO, PARA OS PONTOS DE ATENDIMENTO E DEPENDÊNCIAS DA DIREÇÃO GERAL, LOCALIZADOS NO DISTRITO FEDERAL   REGIÃO II.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925008&modprp=5&numprp=192019";143.000.000,00;32.999.946,48;
"18/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SEGURANCA PUBLICA";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE CONJUNTOS DE MEDALHAS DO MÉRITO DA SEGURANÇA PÚBLICA DO DISTRITO FEDERAL, COMPOSTO DE MEDALHA, BARRETA E ROSETA, ACONDICIONADA EM ESTOJO, ACOMPANHADOS DE SACOLA DE PAPEL, HISTÓRICO E DIPLOMA DAS MEDALHAS, VISANDO ATENDER DEMANDA SUBSECRETARIA DE ENSINO E VALORIZAÇÃO PROFISSIONAL DA SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA PARA O BIÊNIO 2019-2020, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NESTE TERMO E AQUISIÇÃO DE CONJUNTOS DE MEDALHAS DO MÉRITO INTEGRAÇÃO DA S";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450107&modprp=5&numprp=182019";240.712,69;216.626,48;
"18/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL DE CONSUMO (SERINGAS HIPODÉRMICAS), EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DESTE EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=182019";958.500,00;499.500,00;
"18/2019";"PREGÃO";"DIVULGADO";"SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇO PARA A EVENTUAL AQUISIÇÃO DE CENTRAIS TELEFÔNICAS, PARA ATENDER AS NECESSIDADES DESTE SENAC-DF";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926781&modprp=5&numprp=182019";325.000,00;140.000,00;
"18/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE TINTAS E ACESSÓRIOS PARA PINTURA (BISNAGA, BROCHA, ESPÁTULA, LIXA, MASSA CORRIDA, ROLO DE ESPUMA, TINTA ACRÍLICA E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=182019";163.943,97;60.115,26;
"18/2019";"PREGÃO";"DIVULGADO";"SERVIÇO SOCIAL DO COMÉRCIO - SESC";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE PRIVADO INDIVIDUAL - STPI, OU AGENCIAMENTO/INTERMEDIAÇÃO BASEADO EM TECNOLOGIA DE COMUNICAÇÃO EM REDE, PARA TRANSPORTE DE EMPREGADOS E PESSOAS A SERVIÇO DO SESC-AR/DF, POR QUILÔMETRO RODADO, SOB DEMANDA NO ÂMBITO DO DISTRITO FEDERAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926637&modprp=5&numprp=182019";1.256.000,00;1.028.000,00;
"18/2019";"PREGÃO";"DIVULGADO";"BANCO DE BRASÍLIA S/A";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO PARA FORNECIMENTO DE LICENÇA DE USO DE SOFTWARE DE GESTÃO DAS PARCERIAS FIRMADAS ENTRE O INSTITUTO BRB E AS ORGANIZAÇÕES DA SOCIEDADE CIVIL (OSCS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925008&modprp=5&numprp=182019";283.000,00;112.575,00;
"18/2019";"PREGÃO";"EVENTO DE ADIAMENTO DIVULGADO";"POLÍCIA MILITAR DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: REGISTRO DE PREÇO PARA FUTURA E EVENTUAL AQUISIÇÃO DE ARMAS E SEUS ACESSÓRIOS PARA ATENDER AS DEMANDAS DO COMANDO DE MISSÕES ESPECIAIS   CME E GRUPOS TÁTICOS OPERACIONAIS   GTOPS DO DEPARTAMENTO OPERACIONAL - DOP DA POLÍCIA MILITAR DO DISTRITO FEDERAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926016&modprp=5&numprp=182019";0,00;420.538,00;
"18/2019";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE SERVIÇOS DE TELEFONIA FIXA COMUTADA   STFC (TELEFONIA FIXA), DE NATUREZA CONTINUADA, NAS MODALIDADES PÓSPAGA, LOCAL E DE LONGA DISTÂNCIA, PARA PERMITIR A COMUNICAÇÃO TELEFÔNICA EXTERNA DIRECIONADA ÀS E ORIGINADA NAS UNIDADES POLICIAIS DA POLÍCIA CIVIL DO DISTRITO FEDERAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=182019";2.358.574,00;772.000,00;
"18/2019";"PREGÃO";"PUBLICADO";"SECRETARIA DE ESTADO DE ECONOMIA DO DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA PARA A PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDITIVA, PREVENTIVA, E CORRETIVA, DE SUPORTE TÉCNICO PRESENCIAL, DE TRANSFERÊNCIA DE TECNOLOGIA, DE SUPERVISÃO E MONITORAÇÃO REMOTA DOS DISPOSITIVOS VISUAIS E SENSORIAIS E DE REPOSIÇÃO DE PEÇAS, DE MATERIAIS E DE INSUMOS, PARA ATENDIMENTO A TODOS OS EQUIPAMENTOS DO SISTEMA DE INFRAESTRUTURA DE ALTA DISPONIBILIDADE   SIAD, MARCA APC/SCHNEIDER DA SECRETARIA DE ESTADO DE FAZENDA, PLANEJAMENTO, ORÇAMENTO E GESTÃO DO DIST";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974002&modprp=5&numprp=182019";1.400.073,69;1.281.897,40;
"18/2019";"PREGÃO";"PUBLICADO";"SECRETARIA DE ESTADO DE ECONOMIA DO DF";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA PARA A PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDITIVA, PREVENTIVA, E CORRETIVA, DE SUPORTE TÉCNICO PRESENCIAL, DE TRANSFERÊNCIA DE TECNOLOGIA, DE SUPERVISÃO E MONITORAÇÃO REMOTA DOS DISPOSITIVOS VISUAIS E SENSORIAIS E DE REPOSIÇÃO DE PEÇAS, DE MATERIAIS E DE INSUMOS, PARA ATENDIMENTO A TODOS OS EQUIPAMENTOS DO SISTEMA DE INFRAESTRUTURA DE ALTA DISPONIBILIDADE   SIAD, MARCA APC/SCHNEIDER DA SECRETARIA DE ESTADO DE FAZENDA, PLANEJAMENTO, ORÇAMENTO E GESTÃO DO DIST";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974002&modprp=5&numprp=182019";2.730.202,08;988.500,00;
"17/2019";"DISPENSA DE LICITAÇÃO";"ENCERRADO";"EMPRESA DE ASSITENCIA TECNICA E EXT. RURAL";"MATERIAL";"OBJETO: AQUISIÇÃO DE MATERIAIS PARA  REALIZAÇÃO DOS MÉTODOS COLETIVOS (EVENTOS) A SEREM REALIZADOS NO PERÍODO DE 14 A 21/09/2019. 1) FITA ADESIVA. FITA ADESIVA DUPLA FACE, ESPUMA FIXA FORTE, MEDINDO APROX.  12 MM X 5 M, 3 M, BT. 2) AVENTAL EM OXFORD EM COR A DE NIR, PERSONALIZADO, AJUSTÁVEL, TAMANHO 0,70 DE LARGURA X 0,85 DE COMPRIMENTO, BOLSO COM MEDIDA 30 CM X 20 CM.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926241&modprp=6&numprp=172019";0,00;1.597,00;
"17/2019";"PREGÃO";"DIVULGADO";"POLÍCIA CIVIL DO DISTRITO FEDERAL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE 01 (UM) COMPARADOR ESPECTRAL PARA ATENDER ÀS NECESSIDADES DA SEÇÃO DE PERÍCIAS DOCUMENTOSCÓPICAS DO INSTITUTO DE CRIMINALÍSTICA DA POLÍCIA CIVIL DO DISTRITO FEDERAL, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA CONSTANTE DO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926015&modprp=5&numprp=172019";740.000,00;564.000,00;
"17/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTÃO";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE BANDEIRAS OFICIAIS DO BRASIL, NOS PADRÕES DEFINIDOS PELA LEI Nº 5.700/71, ALTERADA PELA LEI 8.421/92 E PELA AS NORMAS NBR Nº 16.286 E 16.287/2014, PARA SEREM UTILIZADAS NO MASTRO DA PRAÇA DOS TRÊS PODERES EM TROCAS MENSAIS PROGRAMADAS PELO MINISTÉRIO DA DEFESA, CONFORME CONDIÇÕES E ESPECIFICAÇÕES CONSTANTES DO TERMO DE REFERÊNCIA - ANEXO I DESTE EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925041&modprp=5&numprp=172019";146.000,00;110.500,00;
"17/2019";"PREGÃO";"DIVULGADO";"FUNDAÇÃO HEMOCENTRO DE BRASILIA/DF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE INSUMOS PARA REALIZAÇÃO DOS EXAMES DE CROSSMATCH (PROVA CRUZADA) PELO LABORATÓRIO DE IMUNOLOGIA DOS TRANSPLANTES/FHB, CONFORME ESPECIFICAÇÕES ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926334&modprp=5&numprp=172019";109.125,96;109.111,11;
"17/2019";"PREGÃO";"DIVULGADO";"DEPART DE SAÚDE E ASSIST AO PESSOAL POL MIL";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL DE CONSUMO    INSTRUMENTAL CIRÚRGICO PARA UROLOGIA, DERMATOLOGIA, OFTALMOLOGIA E ODONTOLOGIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926670&modprp=5&numprp=172019";20.773,12;12.282,80;
"17/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL DE CONSUMO DE SONDA DE FOLEY 2 VIAS SILICONE Nº 16 E OUTROS EM SISTEMA DE REGISTRO DE PREÇOS PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DESTE EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=172019";106.142,40;52.958,88;
"17/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SEGURANCA PUBLICA";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA FUTURA AQUISIÇÃO DE TELEVISÕES E CARTUCHOS/TONNERS DE IMPRESSÃO, PARA ATENDER DEMANDAS DA SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA DO DISTRITO FEDERAL, CONFORME ESPECIFICAÇÕES, QUANTITATIVOS E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=450107&modprp=5&numprp=172019";147.100,00;88.668,40;
"17/2019";"PREGÃO";"DIVULGADO";"BANCO DE BRASÍLIA S/A";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM TRANSPORTE DE NUMERÁRIO, PARA FUNCIONAMENTO DA AGÊNCIA DO BRB   BANCO DE BRASÍLIA S.A., NA CIDADE DE UNAÍ-MG.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=925008&modprp=5&numprp=172019";1.650.780,00;995.543,70;
